16,,,,,,,,,,,,,,,,,,,,,,,,,
Id,Equipment Name,Short Name,Rarity,Level,Introductory Level,Total Value,Talent 1,Talent 2,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Slot,Slot Default,Image,Tags,Set,Manual Rarity,Manual Value
1941,Chillwood Staff,,Uncommon,15,12,30,2,1,Mighty Spark,Mighty Spark,Frost Jolt,Chilling Rime,Cold Snap,Bungled Bolt,,,,,Staff,,StaffChilly,,0,,
1942,Redrune Staff,,Uncommon,12,11,24,1,1,Dancing Cut,Dancing Cut,Forgetfulness,Forgetfulness,Acid Blast,Acid Blast,,,,,Staff,,StaffRedrune,,0,,
1943,Whiterune Staff,,Uncommon,18,12,36,2,2,Gusts of War,Gusts of War,Acid Jet,Acid Jet,Chilling Rime,Chilling Rime,,,,,Staff,,StaffWhite,,0,,
1944,Pearwood Staff,,Uncommon,18,12,36,2,2,Winds of War,Winds of War,Mighty Spark,Acid Jet,Frost Jolt,Fright,,,,,Staff,,StaffPearlwood,,0,,
1945,Counterblast Staff,,Uncommon,17,11,35,2,1,Surging Blast,Sorcerous Blast,Sorcerous Blast,Forgetfulness,Forgetfulness,Jarring Block,,,,,Staff,,StaffCounter,,0,,
1946,Tangerine Staff,,Rare,3,3,6,0,0,Flame Spit,Flame Spit,Spark,Spark,Bungled Bolt,Unstable Bolt,,,,,Staff,,StaffTang,,0,,
1947,Heavy Oak Staff,,Rare,2,5,5,0,0,Short Spark,Short Spark,Short Spark,Subtle Parry,Subtle Parry,Superstitious,,,,,Staff,,StaffOak,,0,,
1948,Trembling Staff,,Rare,3,5,6,0,0,Mighty Spark,Flame Jet,Flame Jet,Arcane Curse,Vulnerable,Combustible,,,,,Staff,,StaffTremble,,0,,
1949,Greenspark Staff,,Rare,6,1,12,0,0,Deadly Spark,Deadly Spark,Spark,Spark,Bungled Bolt,Bungled Bolt,,,,,Staff,,StaffGreenspark,,0,,
1950,Staff of Blazes,,Rare,9,2,18,1,1,Sizzling Bolt,Sizzling Bolt,Flame Spit,Flame Spit,Burning Fingers,Ember Spray,,,,,Staff,,StaffBlazes,,0,,
1951,Sour Staff,,Rare,18,5,36,2,2,Potent Spark,Potent Spark,Acid Jet,Acid Jet,Acid Blast,Acid Blast,,,,,Staff,,StaffSour,,0,,
1952,Staff of Billows,,Rare,18,16,36,2,2,Deadly Spark,Deadly Spark,Sizzling Bolt,Sizzling Bolt,Smoke Bomb,Smoke Bomb,,,,,Staff,,StaffBillows,,0,,
1953,Cottonwood Staff,,Epic,6,5,12,0,0,Barge,Barge,Stone Spikes,Stone Spikes,Spark,Spark,,,,,Staff,,StaffCotton,,0,,
1954,Torching Staff,,Epic,6,3,12,0,0,Flame Spit,Flame Spit,Flame Spit,Flame Jet,Unstable Bolt,Unstable Bolt,,,,,Staff,,StaffBurner,,0,,
1955,Voltstaff,,Epic,9,3,19,1,1,Potent Spark,Deadly Spark,Short Spark,Long Spark,Subtle Parry,Subtle Parry,,,,,Staff,,StaffVolt,,0,,
1956,Black Walnut Staff,,Epic,9,3,18,1,1,Deadly Spark,Deadly Spark,Powerful Spark,Powerful Spark,Firestorm,Firestorm,,,,,Staff,,StaffBlackwal,,0,,
1957,Silver Fir Staff,,Epic,8,5,17,1,0,Potent Spark,Potent Spark,Spark,Spark,Stone Spikes,Subtle Parry,,,,,Staff,,StaffFir,,0,,
1958,Staff of Blazing Sparks,,Epic,18,7,36,2,2,Volcano,Volcano,Mighty Spark,Mighty Spark,Flash of Agony,Flash of Agony,,,,,Staff,,StaffSparkblaze,,0,,
1959,Hydrogen Staff,,Epic,18,15,36,2,2,Potent Spark,Potent Spark,Ember Burst,Ember Burst,Acid Blast,Acid Blast,,,,,Staff,,StaffHydrogen,,0,,
1960,Staff of Burning Ice,,Epic,18,15,36,2,2,Cone of Cold,Cone of Cold,Frost Jolt,Ember Burst,Ember Burst,Sizzling Bolt,,,,,Staff,,StaffBurningIce,,0,,
1961,Mullik's Blisterstaff,,Legendary,6,3,12,0,0,Force Cone,Force Cone,Force Cone,Force Cone,Firestorm,Firestorm,,,,,Staff,,StaffBlister,,0,,
1962,Red Jon's Staff,,Legendary,6,5,12,0,0,Deadly Spark,Deadly Spark,Stone Spikes,Stone Spikes,Stone Spikes,Bungled Bolt,,,,,Staff,,StaffRedjon,,0,,
1963,Xemu's Staff,,Legendary,6,6,13,0,0,Short Perplexing Ray,Flame Spit,Short Spark,Firestorm,Able Bludgeon,Able Bludgeon,,,,,Staff,,StaffXemu,,0,,
1964,Wym's Lavastaff,,Legendary,9,7,18,1,1,Volcano,Volcano,Firestorm,Firestorm,Firestorm,Firestorm,,,,,Staff,,StaffLava,,0,,
1965,Elemer's Pine Staff,,Legendary,10,3,20,1,1,Deadly Spark,Deadly Spark,Deadly Spark,Spark,Subtle Parry,Subtle Parry,,,,,Staff,,StaffElmer,,0,,
1966,Sabo's Flamespit Staff,,Legendary,9,2,18,1,1,Flame Spit,Flame Spit,Flame Spit,Flame Spit,Flame Spit,Flame Spit,,,,,Staff,,StaffFlamespit,,0,,
1967,Boxton's Razorstaff,,Legendary,12,13,24,1,1,Flash Flood,Flash Flood,Path of Knives,Path of Knives,Path of Knives,Path of Knives,,,,,Staff,,StaffRazor,,0,,
1968,Forval's Teak Staff,,Legendary,11,12,23,1,1,Freeze,Potent Spark,Telekinesis,Flash of Agony,Stone Spikes,Stone Spikes,,,,,Staff,,StaffTeak,,0,,
1969,Dianon's Staff,,Legendary,12,3,25,1,1,Deadly Spark,Deadly Spark,Deadly Spark,Deadly Spark,Unstable Bolt,Able Bludgeon,,,,,Staff,,StaffDion,,0,,
1970,Barnum's Staff,,Legendary,15,15,30,2,1,Ember Burst,Ember Burst,Ember Burst,Ember Burst,Flame Jet,Flame Spit,,,,,Staff,,StaffViolet,,0,,
1971,Kazmir's Staff,,Legendary,16,12,33,2,1,Freeze,Potent Spark,Potent Spark,Flash of Agony,Flash of Agony,Missile Block,,,,,Staff,,StaffKaz,,0,,
1972,Mordecai's Staff of Magma,,Legendary,18,7,36,2,2,Volcano,Volcano,Volcano,Volcano,Flash of Agony,Flash of Agony,,,,,Staff,,StaffMagmas,,0,,
1973,"Deadly, Deadly Staff",,Legendary,18,1,36,2,2,Deadly Spark,Deadly Spark,Deadly Spark,Deadly Spark,Deadly Spark,Deadly Spark,,,,,Staff,,StaffDeadlyD,,0,,
1974,Staff of a Million Embers,,Legendary,18,15,36,2,2,Ember Burst,Ember Burst,Ember Burst,Ember Burst,Ember Burst,Ember Burst,,,,,Staff,,StaffMillion,,0,,
1975,Leaden Plate Mail,,Common,13,12,13,1,-1,Heavy Armor,Heavy Armor,Thickened Mail,,,,,,,,Heavy Armor,,Heavy Armor Plate 6,,0,,
1976,Golem Cleaver,,Rare,2,2,4,0,0,Penetrating Cut,Penetrating Cut,Penetrating Cut,Stab,Stab,Able Bludgeon,,,,,Weapon,,Golemcleaver,,0,,
1977,Lizard Fryer,,Rare,6,1,12,0,0,Deadly Spark,Short Spark,Short Spark,Short Spark,Spark,Spark,,,,,Staff,,Lizardfryer,,0,,
1978,Trogsbane,,Epic,8,5,17,1,0,Puncturing Stab,Penetrating Lunge,Penetrating Lunge,Perforating Strike,Able Stab,Backbiting Strike,,,,,Weapon,,Trogsbane,,0,,
1979,Imp-proof Robes,,Common,6,6,6,0,-1,Resistant Hide,Reliable Hide Armor,Reliable Hide Armor,,,,,,,,Robes,,RobesRed,,0,,
1980,Boots of Discretion,,Common,7,6,7,0,-1,Sparkling Cloth Armor,Healing Dash,Trip,,,,,,,,Boots,,Boots of Discretion,,1,,
1981,Sparkling Slippers,,Uncommon,9,6,9,1,-1,Sparkling Cloth Armor,Cautious Sneak,Cautious Sneak,,,,,,,,Boots,,Sparkling Slippers,,1,,
1982,Heavy Hide Boots,,Common,8,6,8,0,-1,Healing Dash,Thick Hide Armor,Weakened Armor,,,,,,,,Boots,,Heavy Hide Boots,,1,,
1983,Jackrabbit Boots,,Uncommon,7,6,7,0,-1,Healing Dash,Mail,Lunging Hack,,,,,,,,Boots,,Jackrabbit Boots,,1,,
1984,Skipping Boots,,Rare,8,6,8,0,-1,Healing Dash,Flanking Move,Reliable Hide Armor,,,,,,,,Boots,,Skipping Boots,,1,,
1985,Xalanen's Boots,,Epic,8,6,8,0,-1,Healing Dash,Shimmering Aura,Officer's Harness,,,,,,,,Boots,,Xalanen's Boots,,1,,
1986,Sliding Boots,,Epic,18,11,18,2,-1,Team Walk,Sparkling Cloth Armor,Flanking Move,,,,,,,,Boots,,Sliding Boots,,1,,
1987,Araco's Boots,,Epic,10,6,10,1,-1,Sparkling Cloth Armor,Lunging Bash,Wild Run,,,,,,,,Boots,,Araco's Boots,,1,,
1988,Kodiak Boots,,Uncommon,11,6,11,1,-1,Sparkling Cloth Armor,Charge,Charge,,,,,,,,Boots,,Kodiak Boots,,1,,
1989,Expulsive Greaves,,Common,7,6,7,0,-1,Horned Plates,Purging Strike,Purge,,,,,,,,Divine Armor,,Expulsive Greaves,,1,,
1990,Greenhide Armor,,Common,7,1,7,0,-1,Purging Strike,Reliable Hide Armor,Heal,,,,,,,,Divine Armor,,Greenhide Armor,,1,,
1991,Barbed Armor,,Rare,7,5,7,0,-1,Purging Strike,Leather Harness,Horned Plates,,,,,,,,Divine Armor,,Barbed Armor,,1,,
1992,Frog Strapping,,Epic,7,3,7,0,-1,Purging Strike,Chain Harness,Chain Harness,,,,,,,,Divine Armor,,Frog Strapping,,1,,
1993,Rusty Thornmail,,Common,9,6,9,1,-1,Purging Burst,Horned Plates,Rusty Armor,,,,,,,,Divine Armor,,Rusty Thornmail,,1,,
1994,Ritual Straps,,Rare,7,6,7,0,-1,Purging Burst,Toughened Hide Strips,Lifesaving Block,,,,,,,,Divine Armor,,Ritual Straps,,1,,
1995,Purging Pauldrons,,Uncommon,9,6,9,1,-1,Purging Burst,Purging Burst,Thickened Mail,,,,,,,,Divine Armor,,Purging Pauldrons,,1,,
1996,Spellstripper Relic,,Rare,9,6,9,1,-1,Purging Burst,Purging Burst,Purging Burst,,,,,,,,Divine Item,,Spellstripper Relic,,1,,
1997,Scrubbing Charm,,Uncommon,9,6,9,1,-1,Cleansing Burst,Purging Burst,Cleansing Presence,,,,,,,,Divine Item,,Scrubbing Charm,,1,,
1998,Purging Charm,,Uncommon,7,6,7,0,-1,Purging Burst,Enervating Touch,Purge,,,,,,,,Divine Item,,Purging Charm,,1,,
1999,Whiteglass Token,,Common,7,6,7,0,-1,Purging Burst,Avenging Touch,Armor of Faith,,,,,,,,Divine Item,,Whiteglass Token,,1,,
2000,Blackglass Token,,Uncommon,18,6,18,2,-1,Unholy Wellspring,Cleansing Burst,Purging Burst,,,,,,,,Divine Item,,Blackglass Token,,1,,
2001,Wrathful Club,,Common,7,6,14,1,0,Punishing Strike,Punishing Strike,Purging Strike,Purging Strike,Draining Touch,Draining Touch,,,,,Divine Weapon,,Wrathful Club,,1,,
2002,Healer's Hefty Club,,Common,9,1,18,1,1,Purging Strike,Purging Strike,Purging Strike,Heal,Heal,Limited Heal,,,,,Divine Weapon,,Healer's Hefty Club,,1,,
2003,Purging Mace,,Uncommon,7,6,14,1,0,Predictable Stab,Purging Strike,Purging Strike,Purging Burst,Purging Burst,Purging Burst,,,,,Divine Weapon,,Purging Mace,,1,,
2004,Acolyte's Axe,,Rare,9,6,18,1,1,Startling Strike,Startling Strike,Strong Hack,Strong Hack,Light Heal,Light Heal,,,,,Divine Weapon,,Acolyte's Axe,,1,,
2005,Bad Juju Mace,,Rare,7,6,15,1,0,Unnerving Strike,Unnerving Strike,Startling Strike,Curse of Fragility,Curse of Fragility,Misguided Heal,,,,,Divine Weapon,,Bad Juju Mace,,1,,
2006,Xipe's Maquah,,Epic,9,6,19,1,1,Unnerving Strike,Unnerving Strike,Unnerving Strike,Consuming Spear,Light Heal,Demonic Revenge,,,,,Divine Weapon,,Xipe's Maquah,,1,,
2007,Steelstone Hammer,,Uncommon,7,6,15,1,0,Punishing Strike,Punishing Strike,Startling Strike,Draining Touch,Misguided Heal,Misguided Heal,,,,,Divine Weapon,,Steelstone Hammer,,1,,
2008,Chalchu's Hammer,,Legendary,8,6,16,1,0,Unnerving Strike,Unnerving Strike,Spear of Darkness,Spear of Darkness,Sapping Spear,Sapping Spear,,,,,Divine Weapon,,Chalchu's Hammer,,1,,
2009,Xentoc's Maul,,Legendary,17,17,34,2,1,Unnerving Strike,Startling Strike,Controlled Overswing,Soothing Darkness,Team Heal,Team Heal,,,,,Divine Weapon,,Xentoc's Maul,,1,,
2010,Nanahut's Morningstar,,Epic,12,6,24,1,1,Punishing Strike,Punishing Strike,Spear of Darkness,Spear of Darkness,Cleansing Ray,Cleansing Ray,,,,,Divine Weapon,,Nanahut's Morningstar,,1,,
2011,Hallowing Hammer,,Common,16,9,32,2,1,Able Bash,Able Bash,Purging Strike,Purging Strike,Consecrate Ground,Consecrate Ground,,,,,Divine Weapon,,Hallowing Hammer,,1,,
2012,Deathtouch Maul,,Common,18,13,36,2,2,Punishing Strike,Punishing Strike,Touch of Death,Touch of Death,Boosted Heal,Heal,,,,,Divine Weapon,,Deathtouch Maul,,1,,
2013,Coatl Robes,,Rare,7,6,7,0,-1,Mystical Wyrmhide,Little Zap,Little Zap,,,,,,,,Robes,,Coatl Robes,,1,,
2014,Boltswap Robes,,Rare,7,6,7,0,-1,Mystical Wyrmhide,Force Bolt,Force Bolt,,,,,,,,Robes,,Boltswap Robes,,1,,
2015,Aloysi's Cloak,,Epic,9,6,9,1,-1,Mystical Wyrmhide,Force Cone,Fumble,,,,,,,,Robes,,Aloysi's Cloak,,1,,
2016,Sacrifice Mantle,,Legendary,9,6,9,1,-1,Mystical Wyrmhide,Dangerous Maneuver,Dangerous Maneuver,,,,,,,,Robes,,Sacrifice Mantle,,1,,
2017,Hawlic's Robes,,Legendary,9,6,9,1,-1,Mystical Wyrmhide,Leather Harness,Leather Harness,,,,,,,,Robes,,Hawlic's Robes,,1,,
2018,Drakehide Robes,,Uncommon,9,6,9,1,-1,Mystical Drakehide,Mystical Drakehide,Ember Spray,,,,,,,,Robes,,Drakehide Robes,,1,,
2019,Peeling Robes,,Common,8,6,8,0,-1,Mystical Drakehide,Thick Hide Armor,Penetrating Zap,,,,,,,,Robes,,Peeling Robes,,1,,
2020,Hutul's Robes,,Epic,8,6,8,0,-1,Mystical Drakehide,Force Cone,Leather Harness,,,,,,,,Robes,,Hutul's Robes,,1,,
2021,Warp Robes,,Rare,8,6,8,0,-1,Mystical Drakehide,Dimensional Traveller,Dangerous Maneuver,,,,,,,,Robes,,Warp Robes,,1,,
2022,Yellowdrake Robes,,Common,8,6,8,0,-1,Mystical Drakehide,Resistant Hide,Brain Burn,,,,,,,,Robes,,Yellowdrake Robes,,1,,
2023,Footfall Robes,,Uncommon,8,6,8,0,-1,Sparkling Cloth Armor,Cautious Sneak,Big Zap,,,,,,,,Robes,,Footfall Robes,,1,,
2024,Thin Sparkling Cloak,,Common,7,6,7,0,-1,Sparkling Cloth Armor,Sparkling Cloth Armor,Vulnerable,,,,,,,,Robes,,Thin Sparkling Cloak,,1,,
2025,Emberfloat Mantle,,Rare,8,6,8,0,-1,Sparkling Cloth Armor,Hover,Firestorm,,,,,,,,Robes,,Emberfloat Mantle,,1,,
2026,Meztis Wyrmhide Robes,,Legendary,18,6,18,2,-1,Mystical Wyrmhide,Mystical Wyrmhide,Stone Spikes,,,,,,,,Robes,,Meztis Wyrmhide Robes,,1,,
2027,Cinetotl's Robes,,Epic,17,16,17,1,-1,Mystical Drakehide,Leap,Leap,,,,,,,,Robes,,Cinetotl's Robes,,1,,
2028,Hexagon Shield,,Rare,8,6,8,0,-1,Surging Shield Block,Pushback Parry,Pushback Parry,,,,,,,,Shield,,Hexagon Shield,,1,,
2029,Bluerim Shield,,Common,9,6,9,1,-1,Desperate Block,Weak Block,Pushback Parry,,,,,,,,Shield,,Bluerim Shield,,1,,
2030,Twisting Shield,,Uncommon,8,6,8,0,-1,Hard to Pin Down,Pushback Parry,Pushback Parry,,,,,,,,Shield,,Twisting Shield,,1,,
2031,Effulgent Shield,,Uncommon,16,6,16,1,-1,Absorbing Block,Desperate Block,Pushback Parry,,,,,,,,Shield,,Effulgent Shield,,1,,
2032,Jaguar Buckler,,Epic,16,10,16,1,-1,Disorienting Block,Surging Shield Block,Pushback Parry,,,,,,,,Shield,,Jaguar Buckler,,1,,
2033,Elderwood Staff,,Rare,9,6,18,1,1,Potent Spark,Punishing Bolt,Powerful Spark,Spark,Spark,Pushback Parry,,,,,Staff,,Elderwood Staff,,1,,
2034,Staff of Chask,,Epic,8,6,17,1,0,Punishing Bolt,Punishing Bolt,Punishing Bolt,Pushback Parry,Pushback Parry,Slowed,,,,,Staff,,Staff of Chask,,1,,
2035,Igneous Scorchstaff,,Legendary,8,5,17,1,0,Instant Burn,Instant Burn,Glob of Flame,Glob of Flame,Firestorm,Combustible,,,,,Staff,,Igneous Scorchstaff,,1,,
2036,Forgefire Staff,,Rare,7,9,15,1,0,Sizzling Bolt,Instant Burn,Instant Burn,Fire Spray,Jarring Block,Combustible,,,,,Staff,,Forgefire Staff,,1,,
2037,Flenserbone Staff,,Common,7,6,14,1,0,Surging Blast,Short Spark,Short Spark,Spark,Pushback Parry,Pushback Parry,,,,,Staff,,Flenserbone Staff,,1,,
2038,Tempered Flamestaff,,Epic,7,5,14,1,0,Glob of Flame,Instant Burn,Flame Spit,Flame Spit,Burning Fingers,Defensiveness,,,,,Staff,,Tempered Flamestaff,,1,,
2039,Overheated Staff,,Legendary,8,5,16,1,0,Instant Burn,Instant Burn,Instant Burn,Instant Burn,Flame Spit,Combustible,,,,,Staff,,Overheated Staff,,1,,
2040,Orange Staff,,Rare,9,3,18,1,1,Instant Burn,Instant Burn,Short Spark,Short Spark,Sizzling Bolt,Spark,,,,,Staff,,Orange Staff,,1,,
2041,Taltec's Staff,,Legendary,9,6,18,1,1,Punishing Bolt,Punishing Bolt,Stone Spikes,Stone Spikes,Force Cone,Force Cone,,,,,Staff,,Taltec's Staff,,1,,
2042,Jaguar Spirit Staff,,Legendary,8,6,17,1,0,Punishing Bolt,Deadly Spark,Flame Spit,Firestorm,Subtle Parry,Subtle Parry,,,,,Staff,,Jaguar Spirit Staff,,1,,
2043,Displacing Staff,,Rare,7,6,14,1,0,Punishing Bolt,Punishing Bolt,Powerful Spark,Force Bolt,Force Bolt,Maze,,,,,Staff,,Displacing Staff,,1,,
2044,White Flame,,Legendary,12,3,24,1,1,Instant Burn,Instant Burn,Instant Burn,Instant Burn,Instant Burn,Instant Burn,,,,,Staff,,White Flame,,1,,
2045,Red Flame,,Legendary,15,15,30,2,1,Instant Burn,Instant Burn,Instant Burn,Ember Burst,Ember Burst,Ember Burst,,,,,Staff,,Red Flame,,1,,
2046,Heartripper,,Legendary,18,6,36,2,2,Punishing Bolt,Punishing Bolt,Punishing Bolt,Punishing Bolt,Punishing Bolt,Punishing Bolt,,,,,Staff,,Heartripper,,1,,
2047,Painful Flashstaff,,Legendary,12,6,24,1,1,Obliterating Spark,Punishing Bolt,Punishing Bolt,Flash of Agony,Flash of Agony,Flash of Agony,,,,,Staff,,Painful Flashstaff,,1,,
2048,Shieldpopper,,Epic,9,6,18,1,1,Startling Strike,Startling Strike,Startling Strike,Startling Strike,Startling Strike,Startling Strike,,,,,Weapon,,Shieldpopper,,1,,
2049,Heavy Maquah,,Common,9,6,18,1,1,Powerful Hack,Startling Strike,Startling Strike,Skillful Strike,Simple Strike,Simple Strike,,,,,Weapon,,Heavy Maquah,,1,,
2050,Angerforged Maquah,,Uncommon,9,6,18,1,1,Punishing Strike,Punishing Strike,Raging Strike,Raging Strike,Lunging Hack,Lunging Hack,,,,,Weapon,,Angerforged Maquah,,1,,
2051,Blackeye Hammer,,Rare,7,6,15,1,0,Punishing Strike,Punishing Strike,Strong Bludgeon,Bludgeon,Bludgeon,Blind Rage,,,,,Weapon,,Blackeye Hammer,,1,,
2052,Atchocl's Spear,,Epic,8,6,17,1,0,Punishing Strike,Punishing Strike,Penetrating Lunge,Penetrating Lunge,Weak Strike,Blind Rage,,,,,Weapon,,Atlatl's Spear,,1,,
2053,Maquah of Ancient Blood,,Epic,8,6,17,1,0,Unnerving Strike,Unnerving Strike,Strong Hack,Strong Hack,Trained Bludgeon,Ouch!,,,,,Weapon,,Maquah of Ancient Blood,,1,,
2054,Dangerous Club,,Legendary,8,6,17,1,0,Unnerving Strike,Unnerving Strike,Unnerving Strike,Able Bludgeon,Able Bludgeon,Backbiting Strike,,,,,Weapon,,Dangerous Club,,1,,
2055,Quick Jon's Axe,,Legendary,18,7,36,2,2,Obliterating Chop,Obliterating Chop,Unnerving Strike,Unnerving Strike,Dodge,Dodge,,,,,Weapon,,Quick Jon's Axe,,1,,
2056,The Lunginator,,Legendary,16,6,33,2,1,Mighty Hack,Unnerving Strike,Unnerving Strike,Lunging Bash,Lunging Bash,Lunging Bash,,,,,Weapon,,The Lunginator,,1,,
2057,Shieldripper,,Legendary,18,6,36,2,2,Unnerving Strike,Unnerving Strike,Unnerving Strike,Unnerving Strike,Unnerving Strike,Unnerving Strike,,,,,Weapon,,Shieldripper,,1,,
2058,Sword of the Winds,,Uncommon,18,6,36,2,2,Impaling Stab,Impaling Stab,Startling Strike,Startling Strike,Dancing Cut,Dancing Cut,,,,,Weapon,,Sword of Winds,,1,,
2059,Demon Skull Snuffbox,Demon Snuffbox,Rare,18,18,,,,,,,,,,,,,,Treasure,,Demon Snuffbox,noLoot,0,,
2060,Stocking Boots,,Common,9,5,9,1,-1,Sprint,Sprint,Trip,,,,,,,,Boots,,Stocking Boots,noLoot,0,,
2061,Holy Knight Armor,,Epic,15,12,15,1,-1,Arrogant Armor,Arrogant Armor,Holy Armor,,,,,,,,Divine Armor,,Holy Knight Armor,noLoot,0,,
2062,Lump of Coal,,Common,15,11,15,1,-1,Unholy Wellspring,Touch of Death,Armor of Faith,,,,,,,,Divine Item,,Lump of Coal,noLoot,0,,
2063,Very Bad Gift,,Legendary,12,7,12,1,-1,Cause Fumble,Spear of Darkness,Spear of Darkness,,,,,,,,Divine Item,,Very Bad Gift,noLoot,0,,
2064,Killer Kane,,Rare,15,12,30,2,1,Polearm Slash,Polearm Slash,Inspiration,Inspiration,Draining Touch,Weak Chop,,,,,Divine Weapon,,Killer Kane,noLoot,0,,
2065,Paper Crown,,Common,3,5,3,0,-1,Spiked Mail,Rusty Armor,Ouch!,,,,,,,,Helmet,,Paper Crown,noLoot,0,,
2066,Party Leader Hat,,Legendary,13,7,13,1,-1,Toughened Hide Strips,"Sprint, Team!",Dodge,,,,,,,,Helmet,,Party Leader Hat,noLoot,0,,
2067,Party Dress,,Rare,4,3,4,0,-1,Rusty Armor,Force Cone,Big Zap,,,,,,,,Robes,,Party Dress,noLoot,0,,
2068,Jolly Robe,,Epic,15,12,15,1,-1,Arcane Aura,Path of Knives,Path of Knives,,,,,,,,Robes,,Jolly Robe,noLoot,0,,
2069,Festive Robe,,Legendary,12,3,12,1,-1,Reliable Mail,Telekinesis,Telekinesis,,,,,,,,Robes,,Festive Robe,noLoot,0,,
2070,Antler Shield,,Uncommon,12,6,12,1,-1,Hard to Pin Down,Jump Back,Jump Back,,,,,,,,Shield,,Antler Shield,noLoot,0,,
2071,Wreath of Steel,,Rare,18,6,18,2,-1,Shield Block,Surging Shield Block,Block,,,,,,,,Shield,,Wreath of Steel,noLoot,0,,
2072,Humbug Staff,,Uncommon,12,11,24,1,1,Dancing Cut,Dancing Cut,Forgetfulness,Forgetfulness,Acid Blast,Acid Blast,,,,,Staff,,Humbug Staff,noLoot,0,,
2073,Carver,,Epic,18,10,36,2,2,Disorienting Block,Disorienting Block,Vicious Thrust,Penetrating Lunge,Penetrating Lunge,Lunging Strike,,,,,Weapon,,Carver,noLoot,0,,
2074,Eggnog Flask,,Uncommon,16,6,16,1,-1,Cleansing Burst,Cleansing Burst,Enervating Touch,,,,,,,,Divine Item,,Eggnog Flask,noLoot,0,,
2075,Frosted Cookie,,Common,3,,5,,,,,,,,,,,,,Treasure,,Frosted Cookie,noLoot,0,,
2076,Reindeer Steak,,Uncommon,5,,5,,,,,,,,,,,,,Treasure,,Reindeer Steak,noLoot,0,,
2077,Treerunt,,Rare,8,,5,,,,,,,,,,,,,Treasure,,Treerunt,noLoot,0,,
2078,Turkoise,,Epic,10,,5,,,,,,,,,,,,,Treasure,,Turkoise,noLoot,0,,
2079,Gifting Bag,,Legendary,12,,5,,,,,,,,,,,,,Treasure,,Gifting Bag,noLoot,0,,
2080,Whorl,,Epic,17,15,34,2,1,Mighty Spark,Arcane Burst,Arcane Burst,Arcane Burst,Lifesaving Block,Impetuous Blast,,,,,Staff,,Whorl,,1,,
2081,Blackhammer,,Epic,17,6,34,2,1,Sundering Strike,Sundering Strike,Potent Stab,Enervating Touch,Wings of Faith,Impetuous Heal,,,,,Divine Weapon,,Blackhammer,,1,,
2082,Riptide,,Epic,17,6,34,2,1,Sundering Strike,Unnerving Strike,Unnerving Strike,Pressing Bash,Pressing Bash,Impetuous Slash,,,,,Weapon,,Riptide,,1,,
2083,Flax's Thirsty Vial,,Epic,8,6,8,0,-1,Spear of Darkness,Enervating Touch,Consuming Spear,,,,,,,,Divine Item,,Flax,,0,,
2084,Maztl Helm,,Common,12,9,12,1,-1,Quickness Aura,"Walk, Team!",Hardy Mail,,,,,,,,Helmet,,Matzl,,1,,
2085,Necalli Cap,,Uncommon,15,15,15,1,-1,All Out Attack,Quickness Aura,Quickness Aura,,,,,,,,Helmet,,Necali,,1,,
2086,Tochtli Boots,,Epic,9,6,9,1,-1,Brutal Charge,Brutal Charge,Lunging Thrust,,,,,,,,Boots,,Tochtli,,1,,
2087,Boots of Etzicatl,,Legendary,9,6,9,1,-1,Brutal Charge,Brutal Charge,Brutal Charge,,,,,,,,Boots,,Etzicatl,,1,,
2088,Diamond Moccasins,,Rare,17,6,17,1,-1,Quick Run,Sparkling Cloth Armor,Brutal Charge,,,,,,,,Boots,,Diamondmocc,,1,,
2089,Hexcoco Boots,,Common,9,9,9,1,-1,Quickness Aura,Run,Run,,,,,,,,Boots,,Hexcoco,,1,,
2090,Turquoise Boots,,Common,13,9,13,1,-1,Quickness Aura,Healing Dash,Sparkling Cloth Armor,,,,,,,,Boots,,Turquoise Boots,,1,,
2091,White Jungle Boots,,Uncommon,18,17,18,2,-1,Muscle Through,Flight Aura,Quickness Aura,,,,,,,,Boots,,White Jungle Boots,,1,,
2092,Axahot's Shield,,Epic,9,3,9,1,-1,Icy Block,Bloodied Block,Flimsy Block,,,,,,,,Shield,,Axahot's Shield,,1,,
2093,Hooked Chimalli,,Rare,6,4,6,0,-1,Hit the Deck,Bloodied Block,Unreliable Block,,,,,,,,Shield,,Hooked Chimalli,,1,,
2094,Bloodshield of Xoc,,Legendary,15,10,15,1,-1,Disorienting Block,Bloodied Block,Bloodied Block,,,,,,,,Shield,,Bloodshield of Xoc,,1,,
2095,Spiked Tlahuiztli,,Uncommon,6,5,6,0,-1,Barbed Platemail,Mail,Ouch!,,,,,,,,Heavy Armor,,Spiked Tlahuiztli,,1,,
2096,Yolotli Armor,,Rare,18,5,18,2,-1,Enchanted Harness,Barbed Platemail,Mail,,,,,,,,Heavy Armor,,Yolotli Armor,,1,,
2097,Plates of Ixicha,,Epic,15,12,15,1,-1,Arrogant Armor,Reliable Mail,Quickness Aura,,,,,,,,Heavy Armor,,Plates of Ixicha,,1,,
2098,Goldshine Mail,,Rare,10,9,10,1,-1,Crafted Mail,Quickness Aura,Shimmering Aura,,,,,,,,Heavy Armor,,Goldshine mail,,1,,
